166,496,1683,1539
781,1342,1393,314
103,1708,716,1384
1903,181,1892,881
968,1223,243,139
980,827,11,1017
7,274,3,692
1938,59,1938,726
1170,869,1923,830
1590,1444,469,1525
479,1782,949,688
367,1283,1436,1977
487,1051,256,539
118,1413,1732,1977
422,1381,1191,743
101,142,397,1578
1689,248,1918,517
383,1976,1091,1385
1763,753,1458,271
185,1222,759,1514
257,773,60,449
1852,182,1785,905
785,451,21,1795
18,630,503,12
897,1061,1565,1448
1337,1641,903,1651
560,1175,831,971
302,1841,103,1124
1044,65,912,320
1654,1650,1090,1515
267,1252,807,471
1645,1982,965,1214
1700,749,1213,1845
638,90,239,603
627,1960,699,340
1429,664,1969,472
1691,1397,715,1762
495,911,1779,1999
1574,1063,1086,1076
673,520,1591,983
711,935,14,238
138,738,973,492
1647,300,86,395
1829,274,1282,458
51,558,543,706
1710,1909,1785,1605
352,1861,1529,395
1146,1916,72,192
1794,1451,487,41
1914,1832,682,1013
1675,885,1642,1209
1823,1366,11,487
1802,1892,852,684
1780,761,947,1470
1442,133,1949,1266
1149,1927,1913,1197
1461,195,1257,1138
439,51,1041,1411
1456,673,1514,1438
468,1135,1525,796
317,1127,1283,1654
159,1088,1486,1511
1191,954,1638,1927
62,635,605,31
1061,1914,1695,704
1491,442,1784,322
1284,299,1488,585
383,507,1380,463
1500,587,918,1351
653,20,1761,1287
1750,1176,1330,1489
1044,1862,1986,628
87,904,1446,1323
600,1530,1209,1200
218,896,1438,295
209,436,1399,1131
947,1119,200,1403
942,1929,1565,150
518,598,509,1056
262,933,660,1153
604,177,474,1656
1164,1101,256,1221
24,1261,1677,902
845,1291,1171,807
1964,1071,1804,1555
653,1809,730,1925
1000,93,941,1056
1766,1461,990,1865
1325,149,1022,1252
617,1621,1123,780
672,793,1406,1220
334,694,1384,1089
1281,636,843,130
713,1677,392,429
25,507,621,142
587,1562,1971,725
671,1301,51,210
1423,372,1402,1358
298,63,624,1206
181,72,1287,1665
1800,1348,1086,1835
616,1854,540,1202
1651,1294,563,19
72,170,1943,1127
1629,917,146,1101
1839,1057,375,620
318,245,1813,1996
345,1678,1803,1540
1612,1451,1324,391
51,1436,1516,333
722,1413,1903,1353
1906,1202,639,461
1336,403,894,883
1863,134,2,1327
531,1417,699,1155
1083,1074,1892,399
204,944,937,98
383,270,1323,75
701,1290,1419,135
674,183,1426,1088
1102,1646,214,492
395,1045,595,1459
140,798,51,369
1633,1887,628,1943
1103,1756,1041,96
911,1158,241,521
4,571,1365,593
265,521,684,1477
846,1819,1889,493
1243,1101,1049,507
1085,1682,1123,269
70,1055,1113,53
292,46,172,1344
1342,1645,1216,964
1004,267,1722,1193
444,871,17,1658
908,1262,1852,1858
646,1486,45,332
1913,559,21,1867
1145,1035,1513,460
1379,252,1160,1485
1991,350,234,991
1041,521,1397,1871
680,377,1556,1890
937,1837,1276,186
1879,560,1606,1534
1502,1061,665,948
177,1978,1744,464
1903,223,673,773
138,921,1647,1041
978,63,725,1893
1563,1565,1607,1128
1860,1518,185,1146
334,1050,1760,1557
1246,1851,1363,460
1567,995,70,1657
1363,1377,808,672
1193,1974,1426,1113
223,701,809,1127
1486,317,1582,1733
1611,1157,315,580
999,1543,576,593
1115,27,808,1598
219,1134,61,1454
1094,1711,1759,1722
368,735,825,1598
458,1961,1565,74
420,894,388,144
1207,1837,105,849
1543,1147,1175,1107
284,816,509,916
1299,1013,401,1525
98,1039,514,1665
92,816,1356,356
1433,399,753,1239
1045,263,1975,1798
244,100,1535,1892
1862,672,794,953
719,692,1375,258
218,1340,1651,1681
1519,16,1138,1838
526,29,1986,804
1441,1763,1659,831
682,993,1196,1927
788,696,932,1924
815,1395,1892,533
892,1337,920,722
1205,164,819,1527
1147,827,278,1597
1281,1900,1307,1518
42,237,780,1833
266,1938,1541,547
1307,1029,1817,420
17,1432,1060,1448
605,1726,683,1789
407,175,791,504
1508,1794,1157,199
1293,1444,503,1393
690,1913,573,1398
1758,1813,768,1468
840,170,1531,1234
308,700,1456,1501
1470,678,407,917
1518,763,1012,1255
487,1918,1804,669
128,1780,1417,1014
1040,192,1756,1931
1866,740,528,1564
1054,1644,86,1837
736,447,1990,903
273,678,47,90
1374,84,504,1443
706,516,1046,1668
1501,1292,879,1036
1936,162,852,1888
1820,759,1886,1768
1956,1498,1338,1297
1703,204,1680,1086
1537,1935,1127,1582
645,812,744,470
621,717,1866,1323
1713,431,996,873
728,1226,945,449
1626,253,247,261
1086,1342,1261,1123
1957,577,1215,432
45,1584,1190,360
222,316,926,913
407,1310,212,420
52,1458,236,146
152,658,1548,834
1010,104,600,453
236,799,88,1146
975,1327,1271,1472
313,97,412,1072
1666,1537,1029,757
1932,863,299,1328
1329,978,413,1455
1405,1361,1729,186
1071,1990,1336,1531
752,1485,62,1259
1660,1821,492,926
954,1921,146,863
1829,1989,1721,832
1301,409,265,128
1438,1268,788,108
1844,94,1668,1942
36,1419,225,1844
1582,1726,1987,1440
400,1089,1302,316
1138,1989,781,1302
1311,1336,23,84
442,880,1245,284
1834,1326,32,1410
1127,853,698,1085
1533,576,931,662
452,1954,1400,1757
244,495,505,1500
40,1296,1496,1325
985,1360,1836,56
1456,650,906,403
287,922,85,156
1595,1983,227,1570
1829,1284,1728,1596
1866,1056,1622,713
782,1372,651,1636
988,544,1551,310
990,638,1851,1603
1663,464,1652,429
38,1905,1360,1297
91,907,366,729
161,1900,244,336
197,1015,518,1233
1175,1995,868,747
1707,1811,312,1747
1653,1676,1925,1569
420,1990,256,1661
1829,811,0,618
879,542,503,1371
1651,544,1101,1082
1120,1819,1707,261
657,520,1688,162
148,534,1141,1957
1883,1788,616,145
1076,1959,190,1638
1246,1321,1591,1605
1714,1253,1476,38
1559,859,687,370
714,1611,1651,1642
452,888,888,1245
1438,1941,607,122
98,206,1361,159
1500,1510,749,1607
1156,1263,1383,1611
503,959,1864,480
1038,960,175,658
1785,1065,594,1337
1518,653,545,772
1209,1436,1323,73
1172,133,1530,834
1940,1715,1403,1327
705,327,1691,1692
1485,1470,1608,824
609,981,471,1474
151,1104,290,1378
649,1928,1628,836
29,389,1871,915
311,1464,1295,1884
984,66,1988,538
1426,1304,659,803
737,1167,1911,728
1814,927,1745,487
150,601,689,1331
326,294,1278,1423
716,965,1365,1398
684,924,1984,1592
923,512,671,1462
1782,1346,517,1882
1207,1256,1926,969
978,126,91,457
1824,1114,561,593
1438,421,787,1434
1745,817,1452,332
1215,19,958,1464
1380,373,1293,1101
1360,1104,860,1037
198,1056,1163,151
1880,137,1256,1937
818,1973,537,1579
1737,442,314,517
330,1081,702,1092
916,384,93,436
1216,1844,1214,1718
501,1527,778,1837
528,1953,852,1016
1919,1223,636,1384
1586,278,597,1118
283,1758,1536,980
185,1767,167,1523
1227,268,579,745
679,1895,526,1240
1334,390,846,890
1064,540,1784,644
1823,1526,429,51
1423,113,1099,763
1352,839,912,1447
440,167,207,1213
1946,938,1642,1356
878,533,291,1237
138,1842,69,868
1575,781,1929,848
460,1807,553,254
1289,1159,1665,105
1376,435,1357,282
88,470,609,1683
801,184,1767,1777
1436,1052,1619,561
1004,1503,1317,792
1704,1456,411,115
1097,710,1273,1042
1577,346,1449,790
1750,1168,1224,794
601,494,540,674
1434,376,0,992
1300,1722,1853,246
1886,1853,823,177
1891,1052,1429,463
93,238,887,1627
1585,1075,1734,1400
1552,1053,1903,1711
90,304,604,27
559,527,201,1689
1180,1240,1767,800
625,399,736,128
1576,1754,1490,80
50,343,182,1890
844,775,1097,1423
307,939,700,683
1986,959,1175,1183
1909,1977,1062,600
209,879,211,901
1229,1357,1420,506
973,1899,1239,1254
1962,1828,1661,240
1075,1786,1806,779
235,1088,1062,236
232,1275,323,368
796,1236,189,1083
1513,853,299,1220
1608,30,1197,373
1137,706,859,1728
399,655,1269,240
1694,1809,1394,1645
1792,0,1247,1645
961,854,535,838
682,1336,584,633
1714,630,4,1201
1727,346,1947,1623
1881,435,554,756
1357,186,1089,506
99,432,1213,1758
1887,1885,874,939
756,1376,85,260
256,1496,351,1898
890,391,214,1530
328,721,506,1770
86,1589,1039,1377
681,1276,1108,1765
1557,1320,648,454
1271,1520,1992,1783
1390,450,1013,696
669,683,783,1361
1828,1489,1869,1879
1152,1330,285,1946
409,1651,573,1773
1322,1782,331,1490
477,949,43,269
1654,409,785,156
672,1901,1547,1400
940,386,1479,1523
1326,975,663,1488
687,1561,1816,1419
1824,1015,448,483
224,840,778,561
991,138,1297,1060
1387,743,639,294
1377,365,988,1544
964,1830,1041,1219
1114,1484,790,514
923,665,1451,1000
145,77,1989,491
430,242,832,533
10,993,1351,1083
1781,1370,963,995
1989,1706,50,297
107,1729,1517,101
1398,1251,1106,1341
764,1898,49,819
1456,499,1824,1143
1359,1280,1433,1932
1172,1897,215,1045
1976,1072,316,158
545,1812,1763,1245
938,942,1173,55
321,1866,1555,1634
1381,128,1290,669
1913,1151,1729,1220
1141,1477,1498,715
1762,692,454,1574
1916,1890,1082,1874
1587,1219,1463,1439
929,580,259,1000
1268,236,1668,1875
158,111,867,1679
392,167,109,1184
1715,1742,629,1880
243,1274,456,456
1217,450,1845,1423
1453,480,540,1767
1891,839,823,607
250,232,433,251
1941,1476,1295,552
148,151,292,345
189,1822,725,860
1883,1839,1408,272
1413,1803,1613,1375
265,1443,861,1777
1264,914,1744,1265
1179,1744,1323,295
1717,347,916,609
1898,32,1243,602
96,372,818,1987
506,416,1290,962
1116,198,952,1784
695,1980,731,393
678,1532,1730,139
1862,1137,652,173
1490,794,1478,1269
1725,318,1855,919
641,778,514,1070
1873,931,1375,1963
1127,1180,1962,1974
540,642,1145,572
361,817,438,940
62,1271,1247,38
1947,190,209,1299
501,1204,1585,454
1283,1500,1235,418
1098,1969,1411,1123
1670,103,1500,905
364,839,988,100
502,1975,599,719
1437,927,1868,960
1639,1409,1687,1035
1961,20,1015,360
538,254,1307,887
662,1874,1998,4
1230,240,1614,126
558,1926,1805,1576
1472,1737,472,3
187,1318,1741,1929
378,1970,473,101
153,1818,449,244
1776,846,288,491
563,1997,1000,51
231,1308,1788,993
1033,425,1551,1118
1344,302,1919,1881
1618,684,879,8
1710,129,1318,1412
909,311,662,425
1069,1518,1821,926
144,508,1237,1280
1414,1054,865,387
473,458,42,1790
1028,376,1363,1696
314,845,1236,560
33,1212,234,348
843,764,1868,283
85,516,482,1455
1608,1931,986,332
1973,568,35,591
642,1258,1320,682
1729,478,712,770
1090,622,111,1791
171,1166,629,893
1227,1935,1193,1839
1913,1407,1065,1609
455,934,1367,1343
182,1706,1769,1855
1322,122,827,736
666,12,583,1180
1798,1806,1781,1054
967,81,555,351
1405,236,379,1485
1310,1825,105,179
657,576,491,1711
1461,1808,262,1143
1149,70,96,473
899,907,1212,801
144,939,1055,1905
1484,1560,1511,819
1515,521,595,1326
36,1513,995,1915
216,1380,125,1571
400,760,2,1908
1599,1618,1268,705
422,1197,725,1464
1306,1595,1780,1196
776,1157,726,163
581,4,1588,1441
113,1463,20,1198
1649,606,1911,1129
192,1939,538,325
1631,1094,509,1828
1540,35,513,1251
1257,917,613,1214
1566,1783,1852,934
1553,970,1300,828
1524,1224,173,757
191,379,410,1771
332,1172,1881,1972
1324,423,1309,381
1559,705,527,1242
591,1209,208,1995
1633,1868,1939,588
1293,1060,1910,725
711,1785,1080,1275
1461,1537,176,1999
260,43,1661,1891
115,1150,108,574
856,260,1396,965
1126,1924,548,651
57,1183,948,1946
1046,1529,1281,167
1544,1399,135,1503
1737,1505,70,832
1806,1281,889,197
1400,1603,581,1774
1569,1455,1775,989
440,1349,1508,1846
392,35,565,330
1633,1109,1619,1082
1531,427,899,1980
1182,662,1666,947
590,982,1936,1460
555,534,270,281
1354,820,676,318
362,1990,943,1419
1182,1629,1274,406
1882,1164,1844,274
485,1235,680,1437
1400,1293,999,423
806,1016,1823,131
559,751,429,1481
727,679,1880,1038
653,1654,1057,721
733,1382,578,1602
59,1191,916,182
1835,1846,811,549
1651,876,1362,9
573,1332,19,1197
1798,569,1320,617
139,1584,785,1830
1875,736,1595,498
1765,741,740,1054
1473,1559,779,655
92,194,143,1734
1307,162,862,20
757,1726,1040,411
1366,919,359,357
1424,1695,275,1711
915,877,227,1460
262,711,765,1677
1377,848,888,263
864,1883,1276,1595
41,1940,705,1061
718,1124,744,1938
1494,1429,1746,281
1360,87,1476,1331
1722,912,1580,98
959,1378,1316,815
163,85,1128,758
1062,726,1420,1976
1124,92,243,1966
1057,1345,1225,1574
1225,938,214,1193
917,1783,1317,763
1431,1384,1692,1500
468,1715,771,266
1678,261,1590,458
1989,377,1141,1985
1558,1772,1297,910
174,71,1732,927
1215,1360,1420,1906
960,860,1982,1398
1329,1978,1001,1104
1032,1722,1576,1663
1801,1475,1867,1215
769,305,1563,733
631,1548,1776,952
1506,1309,1187,726
1088,1491,1473,38
528,865,1744,1061
1688,660,1023,1608
601,1242,212,1573
69,950,340,1169
1037,1388,9,7
1619,1169,682,1386
1847,1466,1102,1923
1482,1264,926,525
616,863,571,239
1730,676,1964,296
375,1974,1239,854
1564,1237,1649,1386
638,836,830,723
309,995,697,692
902,626,1556,591
1201,376,1090,1161
1057,297,1264,1394
1931,911,89,1531
941,940,486,14
1373,1830,355,84
1944,1709,740,773
1056,1214,623,692
1739,87,682,154
1918,859,851,455
475,890,829,299
137,1259,1179,539
1867,1088,98,1253
975,960,983,54
1491,1779,556,1846
270,1034,594,34
1076,1261,1602,1069
441,239,542,813
1152,1935,291,1205
296,504,1150,1957
18,1320,723,1636
788,905,1837,260
1058,865,572,912
1500,1208,1558,611
1782,143,1268,548
1158,817,31,1760
1042,256,1807,1292
234,1261,539,1874
1956,1795,646,740
1221,433,1380,250
1518,400,1451,756
161,1989,208,1910
261,764,1557,1067
792,794,284,1209
1141,1099,751,381
581,1862,1755,1268
1404,1209,1032,322
180,513,1857,466
1931,1874,1227,1201
456,211,748,674
1752,1934,1828,1361
35,870,1221,719
519,195,665,395
1928,1099,1184,1287
1420,1432,517,687
1812,1747,1279,1642
1699,1014,356,522
988,1080,1432,1015
1527,659,783,541
39,1888,1496,96
1955,634,1518,1751
923,1954,1554,729
1404,490,1984,1922
1887,68,1188,38
1944,621,310,604
732,1611,382,1278
896,527,1140,1444
817,1448,1005,1322
1975,1351,1315,103
526,243,116,111
438,1979,1688,1704
629,1448,679,1349
281,630,1871,1246
120,1431,239,1646
1343,448,966,140
396,351,1636,947
1812,398,32,1451
370,551,1109,1562
1552,260,773,995
1749,1556,1625,471
1849,1760,139,1866
1969,1241,1292,1505
1621,1739,536,1489
1920,266,607,1275
30,1535,312,753
93,387,919,433
941,1505,1698,899
1001,1157,962,753
460,288,881,1688
786,283,918,1620
899,1751,347,1027
499,498,812,1786
984,1900,1091,773
857,1497,1663,1871
293,1451,1638,1976
741,844,1633,1407
12,462,233,1957
1303,1988,734,1750
708,1740,690,1903
1123,1629,1216,1063
1396,1335,1829,327
348,1078,895,713
571,154,614,1906
745,391,166,62
1360,1432,488,281
1774,1899,963,582
1086,1133,1431,1176
729,1392,1817,205
1564,98,1075,1130
114,1587,1811,1215
1785,650,531,663
1431,1970,474,1281
1866,774,1727,1474
448,1645,645,1462
1022,413,466,140
1285,727,1809,1286
1738,184,833,908
1609,1844,218,66
935,711,162,1151
1203,1540,564,1794
1648,307,344,421
1201,1773,1418,212
1703,144,666,1093
1587,1898,1970,741
1693,579,374,702
1578,1990,510,1756
1014,1725,1379,989
447,1472,67,1139
957,1064,239,1776
1714,267,1873,449
272,1651,821,1679
1662,401,1848,402
1217,236,105,1254
533,1614,1146,207
429,840,1159,931
1013,1171,840,1588
1236,820,1893,955
1798,1039,1153,1335
1093,1057,895,921
1303,1267,472,524
540,1227,1932,823
516,301,1068,1055
1095,43,1090,278
1510,357,316,1234
155,764,51,764
1094,724,1430,758
1438,359,949,587
694,1790,610,774
455,1705,640,83
442,11,502,1107
353,562,774,1685
1,1220,1692,1656
515,1810,468,1239
1578,443,549,398
990,1901,250,1963
1544,1168,670,1739
14,579,943,663
323,1905,1136,1695
1660,316,1010,1580
222,213,388,979
1629,1060,187,1263
268,72,43,1269
612,84,792,1743
1948,581,1364,1696
1116,594,485,717
141,1107,813,857
1579,1404,1481,1791
1132,208,168,1183
727,1747,1406,1672
514,1106,1509,1516
945,570,1675,341
1911,928,1390,415
1877,1301,916,35
1748,72,1388,978
53,1410,634,636
1845,413,1827,156
1792,687,393,1192
1057,394,1798,888
1600,407,119,1860
44,893,588,977
1061,1965,1017,1051
1720,173,1902,1242
1193,535,1109,1732
821,1954,477,1599
418,1453,1402,1840
96,1917,1041,994
1915,1271,1604,1349
1027,1029,1904,1975
482,1271,64,237
813,794,441,1418
1740,90,872,970
366,1182,1841,1213
1028,480,1855,1863
1351,1385,1790,1227
1223,1264,105,121
686,1840,978,437
1683,1297,15,1026
1505,1025,1458,1972
23,133,807,59
1510,1328,1756,1050
1132,600,27,1943
494,57,1137,96
348,712,605,1653
1240,21,1778,701
599,850,897,1949
1253,846,149,1316
998,1136,1792,196
520,411,872,910
1475,617,571,1779
259,1220,139,156
1047,983,884,1994
1462,649,702,1262
1196,335,479,1189
1739,1762,118,413
918,243,416,679
1262,1339,666,835
1307,1613,168,977
1782,3,1953,1552
1013,750,1371,1528
213,1110,1826,1684
1177,377,431,1260
1596,1167,764,501
1981,1212,676,1389
858,123,698,689
1728,1636,1236,1459
1995,19,461,1202
754,1190,1471,2
383,563,1362,1070
568,252,1391,690
1414,1599,280,529
1601,571,1661,517
1674,1835,1719,1792
1818,26,1556,166
813,1320,1023,397
1975,323,1064,990
1868,1266,1638,1301
910,1666,1048,1255
211,862,1935,335
1299,526,1005,744
1821,1037,1679,218
1866,1537,313,1487
1696,1558,527,636
835,433,90,934
1412,1942,215,666
900,764,942,1857
749,573,669,325
283,1022,1213,304
1655,555,560,773
1392,1109,1348,1175
1157,348,248,54
1228,977,1296,393
1298,1369,97,1169
1404,1965,715,1100
1852,1950,622,703
1666,926,676,160
806,1517,1555,1402
543,149,1833,1540
699,891,1901,1336
334,585,482,1802
80,1505,1743,614
120,884,890,1444
1654,867,1750,1250
867,892,1423,1675
242,1060,809,300
1708,185,1073,3
1207,1642,1886,958
1977,625,852,418
1385,1991,1589,143
141,512,711,1609
351,372,717,768
1586,577,1635,186
1405,906,496,1230
1325,1566,188,353
1327,789,1215,633
1000,667,1844,488
952,699,1444,682
719,753,1627,1402
1092,244,1920,1050
1005,1967,1651,481
271,1270,1073,92
219,1857,1185,55
1837,1835,670,909
1890,244,1975,968
205,606,509,607
528,786,1279,1463
111,1311,1047,987
1313,848,1480,917
1064,1944,694,1822
482,1636,1067,1878
1534,1108,1558,1942
721,1818,1888,1058
626,839,1505,1862
1637,1512,119,532
1851,1880,1304,390
1677,1210,1961,1820
1449,366,1905,1830
1417,575,1575,98
861,1160,1766,868
265,1852,613,979
444,1938,314,1518
1460,1108,1025,221
653,1150,1136,1848
1612,647,1383,772
1560,1333,1789,1017
1084,244,1064,1937
310,995,348,1281
1323,97,1331,1221
914,1416,296,140
1163,370,1415,472
288,386,1981,1783
1722,1667,1090,683
1909,1413,870,285
1417,1783,946,476
896,627,1049,1233
337,107,1194,1610
477,719,1284,1079
1429,1093,1927,1857
1132,1316,701,1536
813,1892,861,1017
77,469,344,1981
35,237,606,1536
916,113,373,1775
223,732,668,1688
38,1374,1183,472
89,1187,1050,1831
567,1154,1693,1853
1851,429,1147,870
544,659,1558,1979
1413,1729,912,1142
1316,1873,1849,1551
1193,1439,974,678
1832,1838,928,1223
792,1803,833,1241
1117,77,173,1746
1320,1512,508,1843
1444,926,1937,1944
65,1568,1165,919
1125,658,1061,775
203,1542,1508,1232
1550,475,1175,1780
530,720,1670,1492
397,1056,959,602
213,352,1265,1369
212,1057,646,1915
262,583,1559,1561
934,1002,1178,301
14,806,1251,719
1517,1383,710,485
1851,1858,1515,726
380,521,1289,359
993,1890,1430,1411
233,1713,1569,327
1854,1584,300,1447
48,97,227,1826
1486,1450,975,861
171,230,161,963
215,780,1029,1785
1062,1473,472,1961
1638,1302,509,1155
145,243,225,812
1475,1734,192,1298
1402,556,1073,1767
1995,1266,1669,1811
1349,51,1561,1425
1411,691,1657,631
1624,395,431,130
1893,480,383,599
1452,508,1962,1592
1696,1535,1736,603
1180,1200,1098,1150
1691,157,847,1410
1229,1919,2,1266
906,779,1837,1985
1439,169,1313,415
1621,1601,79,281
562,1278,251,1605
1645,168,1874,406
1076,1218,1786,1965
1344,1528,584,582
1197,1879,1011,875
1179,999,1584,1186
636,487,519,514
1661,491,1298,474
1212,233,1390,852
372,1797,469,9
978,1586,734,1642
1636,58,1108,1556
1709,456,9,1490
1233,467,655,1432
1261,1110,774,1871
1619,1525,463,1805
1686,1008,1782,373
1902,1993,221,242
1709,484,197,1440
1768,178,927,457
951,1575,946,1422
355,597,206,972
754,1904,5,1511
1610,859,1873,1351
1151,1210,1371,911
880,458,1907,1916
810,1457,370,1151
283,1919,859,104
1493,1964,1945,1050
419,211,1327,30
1538,1102,1132,126
291,1988,1448,1704
974,1039,11,424
345,397,1030,1202
790,415,1592,715
1975,639,1512,1521
327,1133,1277,942
1111,752,1826,15
1873,1088,884,1232
736,717,1275,203
505,828,1442,658
1439,770,1384,235
1825,1163,1539,1268
690,1813,642,859
1279,1934,893,648
1227,374,1451,263
1413,1711,12,905
1350,629,415,257
872,26,1138,1069
1917,1634,1217,1223
1188,73,205,1526
1349,1700,752,1337
1303,168,151,202
480,909,1612,1006
541,721,1338,785
50,104,1175,549
984,1540,1309,661
1776,708,1325,1387
1147,203,1370,986
997,854,1711,147
114,1106,137,1299
2,133,70,1829
563,1727,1990,1504
1573,276,1821,617
1106,733,1462,189
393,129,793,1936
409,1912,335,890
827,1392,682,1928
893,968,1408,773
1092,1439,1196,55
1169,1359,1067,605
907,954,308,175
1313,638,382,1071
1496,1952,1528,1559
405,1803,1874,1304
1114,716,175,825
146,284,1758,794
762,510,845,131
1093,685,75,211
954,989,1364,1611
386,574,376,1624
1477,1793,775,1773
196,1807,1106,1410
758,591,172,1972
59,1325,181,1298
1613,18,701,1381
1332,1593,1419,414
1750,1649,1775,1048
1758,722,1188,1762
798,164,431,926
1076,71,1275,1599
382,1485,1725,1800
822,60,608,1136
525,1944,826,20
906,1901,1665,1844
1713,1416,1715,1257
1056,1835,1115,338
56,9,1917,888
159,616,229,431
1207,736,1981,1819
897,319,917,310
630,411,864,1219
1124,1894,1731,1170
112,596,1388,223
858,1167,1640,1881
278,829,1431,1675
195,1914,614,1063
1168,660,429,1349
1684,1668,1659,470
846,1371,1395,596
1711,999,513,1995
923,581,839,942
211,296,835,136
771,438,1305,1071
174,14,304,102
829,1168,413,364
293,1899,678,76
142,1421,1977,952
1311,1218,300,616
1723,376,1198,1583
1273,529,1575,977
745,856,1132,1759
1388,1746,1936,869
1354,1839,1975,730
932,1441,741,1801
905,947,747,1522
1390,636,1844,818
326,449,561,272
921,1798,1900,1028
1680,1597,1600,1395
842,221,1572,990
265,1072,1997,948
1159,1583,402,1184
1451,230,594,1439
399,86,807,1195
1517,803,1013,1465
329,1999,127,490
1880,766,1429,695
161,1866,1002,1109
1547,1448,1786,122
330,1263,748,1680
436,1192,1288,319
398,576,1731,339
979,916,1344,923
1994,1404,205,1320
1216,1461,1806,1324
1178,1893,1699,1068
517,57,1152,1166
581,1000,980,17
259,1578,341,1495
684,1331,1025,1540
695,1271,1440,1226
25,4,1351,1807
501,132,1118,1757
1257,120,1896,1216
1377,876,1402,1160
79,1563,1495,91
535,1910,602,1881
908,15,280,954
1026,1987,1025,1249
474,259,642,1949
1710,411,1007,1142
1905,357,1260,1177
181,635,732,288
493,1964,135,1305
401,380,1149,1140
1640,1697,463,770
473,1589,319,76
796,1469,622,1500
5,253,847,312
1728,254,1210,295
1399,926,1515,1440
1022,512,1875,1456
564,364,385,217
1382,1577,318,1816
1643,219,1326,1346
1367,909,1600,526
259,1039,843,1491
699,974,1372,884
1538,63,1606,1418
1816,1287,1129,1740
1559,1225,711,1987
1005,1103,1241,1851
1358,1185,1869,852
1207,202,1656,1158
404,412,1296,493
1557,1543,1098,1131
1065,1015,460,1913
1322,152,581,109
1216,1284,816,1156
629,1285,859,634
1412,1334,1155,400
752,688,1831,587
336,1089,491,1561
1368,1030,597,53
1024,1931,181,249
1412,89,1944,1502
1143,1308,1960,931
1918,1729,712,18
1936,1715,1401,1602
1999,415,975,994
593,1040,410,1054
993,1672,238,686
1579,1946,1765,530
203,817,749,1522
1974,793,120,1546
1382,1097,1922,1585
1983,232,790,1754
1238,337,543,1286
852,1927,279,1285
1915,1309,1976,994
1842,901,414,836
1218,1430,1712,1897
1457,557,1707,850
1404,1931,385,1944
1016,1784,1593,249
334,323,404,1261
527,866,1326,319
906,642,1860,1761
1700,296,1792,1673
170,318,177,689
1641,883,124,1968
86,643,212,658
733,352,1827,746
231,1518,1907,293
1077,978,1247,1710
1114,1546,1105,1760
1486,342,1817,1356
125,249,1127,319
1510,953,1689,1033
1234,1866,654,176
1843,1372,710,654
1904,1605,1015,1551
1444,276,264,677
452,555,1191,1303
821,1415,1556,400
648,418,734,1143
360,1343,1185,17
829,87,245,1
37,1811,1339,753
1432,1480,1275,739
134,503,138,1254
474,1659,468,112
1472,1191,1916,1230
1105,208,1914,1997
578,614,899,1242
559,424,1309,1096
326,1165,1593,679
1568,1534,506,1068
980,1675,1940,1010
776,1465,652,933
181,1275,1695,236
917,932,1242,540
759,1478,388,1155
519,1609,1744,271
1725,688,1264,364
1997,753,784,705
1941,243,1495,1610
1136,973,433,467
888,1312,1140,1448
1434,1400,1487,1737
1987,85,945,177
1290,614,1303,1535
826,898,153,580
1554,574,1120,1431
1841,1514,1209,398
1886,1371,149,614
1875,464,1527,1767
1034,802,313,1739
884,1543,1182,1184
1968,932,725,1257
1826,727,1441,1557
1377,542,339,1393
1970,476,1072,244
1704,955,244,439
807,755,588,436
1649,612,1718,1329
1708,1860,1918,5
1512,1958,609,1303
1448,1479,1208,101
1050,1606,1589,1624
980,866,1998,896
1533,1569,1301,1157
341,1658,530,874
780,242,178,1006
911,802,1032,1870
1216,1976,456,1795
1865,739,745,95
927,552,1666,50
1226,1292,1476,170
285,221,43,1753
1709,1550,1792,1830
1779,1605,1526,873
812,695,79,907
834,1245,430,46
1851,1007,306,446
1282,204,745,551
1441,378,796,786
1259,1603,1676,1777
1110,1336,221,289
1555,615,319,1877
1231,690,1023,953
736,1520,284,1204
605,81,293,1301
859,1675,871,955
1809,198,1250,1416
573,1969,1357,1713
1210,122,235,552
176,461,1712,1567
1267,296,1440,1497
563,550,216,102
1318,1826,362,148
995,610,302,1626
679,755,825,64
1486,211,1656,1533
926,1657,1349,1880
425,1577,1383,1081
302,695,1416,1609
1035,1755,1179,715
1395,1261,206,1588
515,716,1592,307
1354,133,1478,1254
1527,682,1598,256
1000,229,621,1529
464,1049,1668,344
684,972,813,1603
1810,1432,712,941
796,10,1378,765
1766,1646,318,893
1539,355,148,323
101,1724,1522,1598
699,1131,695,1533
1532,1037,1006,264
790,1422,448,1667
1324,1292,1542,1191
1005,1885,560,1167
977,865,1101,1099
96,5,710,1129
1003,716,811,988
978,1692,1452,1153
378,1041,1533,989
1175,8,1883,586
1540,1211,631,416
105,1538,588,479
1086,1624,533,1746
704,661,933,1250
1236,820,83,1364
1463,1549,1473,1990
1979,1231,414,258
464,298,1790,1495
249,1453,1291,693
427,1980,834,674
629,875,1061,252
1502,1620,57,803
784,909,59,1790
1913,1351,1341,516
1437,1296,244,369
352,1715,318,852
491,1331,911,697
1947,138,1556,1887
1526,1183,1176,455
1606,1023,1859,1681
1164,119,975,458
502,1286,325,1724
1107,1228,697,434
627,1515,1178,680
1426,903,1899,308
1172,1490,714,1132
664,69,1436,939
